"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1310","false","8","kg","1310","false","1310","false","0","false",,"863.4","863.4","0","false","true",
"C","A","20210101","2021","52","2021","643","RUS","Russian Federation","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","0","108.5","108.5","0","false","true",
"C","A","20210101","2021","52","2021","670","VCT","Saint Vincent and the Grenadines","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H3","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3560","false","8","kg","3560","false","3560","false","0","false","0","3902.704","3902.704","0","false","true",
"C","A","20210101","2021","52","2021","670","VCT","Saint Vincent and the Grenadines","X","Export","500","MSR","Montserrat","0","W00","World","H3","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131933.5","false","8","kg","131933.5","false","131933.5","false","0","false","0","122320.685","122320.685","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21007","false","8","kg","21007","false","21007","false","0","false","0","6910.854","6910.854","0","true","false",
"C","A","20210101","2021","52","2021","516","NAM","Namibia","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40180","false","8","kg","40180","false","40180","false","0","false",,"33035.639","33035.639","0","false","true",
"C","A","20210101","2021","52","2021","516","NAM","Namibia","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false",,"356.292","356.292","0","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132","false","8","kg","132","false","132","false","203","false",,"326.779","326.779","0","true","false",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","655","false","8","kg","655","false","655","false","840","false",,"1597.114","1597.114","0","true","false",
"C","A","20210101","2021","52","2021","604","PER","Peru","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.55","false","8","kg","0.55","false","0.55","false","0","false","0","1.08","1.08","0","true","false",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","8","kg","90","false","90","false","0","false",,"48.492","48.492","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","142.119","true","-1","N/A","0","false","142.119","true","0","false","0","71.615","71.615","6","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","366","false","8","kg","366","false","366","false","0","false","0","687.172","687.172","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85","false","8","kg","85","false","85","false","0","false","0","144.294","144.294","0","true","false",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1109","Wheat gluten; whether or not dried","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","293","false","8","kg","293","false","293","false","0","false","0","1432.301","1432.301","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1109","Wheat gluten; whether or not dried","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","487","false","8","kg","487","false","487","false","0","false","0","1969.414","1969.414","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1109","Wheat gluten; whether or not dried","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","368","false","8","kg","368","false","368","false","0","false","0","680.076","680.076","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","0","107.423","107.423","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3216","false","8","kg","3216","false","3216","false","0","false","0","26550.154","26550.154","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26121","false","8","kg","26121","false","26121","false","0","false","0","166973.363","166973.363","0","true","false",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73","false","8","kg","73","false","73","false","78","false",,"655.68","655.68","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.57","false","8","kg","27.57","false","27.57","false","35","false","0","482","482","0","true","false",
"C","A","20210101","2021","52","2021","616","POL","Poland","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18305","false","8","kg","18305","false","18305","false","0","false","0","254371","254371","0","true","false",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","897.35","false","8","kg","897.35","false","897.35","false","0","false",,"3457.15","3457.15","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","0","179.038","179.038","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","255","false","8","kg","255","false","255","false","0","false","0","793.619","793.619","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","648","false","8","kg","648","false","648","false","0","false","0","1953.887","1953.887","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53905","false","8","kg","53905","false","53905","false","0","false","0","148433.909","148433.909","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40","false","8","kg","40","false","40","false","0","false","0","167.949","167.949","0","true","false",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34140","false","8","kg","34140","false","34140","false","43109","false",,"114702.928","114702.928","0","true","false",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166","false","8","kg","166","false","166","false","166","false",,"1225.067","1225.067","0","true","false",
"C","A","20210101","2021","52","2021","604","PER","Peru","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","147.23","false","8","kg","147.23","false","147.23","false","0","false","0","734.2","734.2","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1548.43","false","8","kg","1548.43","false","1548.43","false","1568.48","false","0","3353","3353","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2425.07","false","8","kg","2425.07","false","2425.07","false","2441.52","false","0","5014","5014","0","true","false",
"C","A","20210101","2021","52","2021","643","RUS","Russian Federation","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20.2","false","8","kg","20.2","false","20.2","false","0","false","0","74.06","74.06","0","true","false",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false","0","716.151","716.151","0","true","false",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1304","false","8","kg","1304","false","1304","false","0","false","0","3723.983","3723.983","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1612","false","8","kg","1612","false","1612","false","0","false","0","2347.74","2347.74","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200990","false","8","kg","200990","false","200990","false","0","false","0","341310.468","341310.468","0","true","false",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","158","false","8","kg","158","false","158","false","0","false","0","347.726","347.726","0","true","false",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","420","false","8","kg","420","false","420","false","487","false",,"927.995","927.995","0","true","false",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2927","false","8","kg","2927","false","2927","false","3393","false",,"7678.597","7678.597","0","true","false",
"C","A","20210101","2021","52","2021","604","PER","Peru","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52846","false","8","kg","52846","false","52846","false","0","false","0","36390.29","36390.29","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","981.5","false","8","kg","981.5","false","981.5","false","1226.5","false","0","1348","1348","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","231584.58","false","8","kg","231584.58","false","231584.58","false","296010.68","false","0","410929","410929","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1003.28","false","8","kg","1003.28","false","1003.28","false","1166","false","0","2452","2452","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46298.94","false","8","kg","46298.94","false","46298.94","false","52851.18","false","0","53337","53337","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16984.24","false","8","kg","16984.24","false","16984.24","false","22662.43","false","0","16585","16585","0","true","false",
"C","A","20210101","2021","52","2021","608","PHL","Philippines","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26378.06","false","8","kg","26378.06","false","26378.06","false","26378.06","false","0","28452","28452","0","true","false",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10947","false","8","kg","10947","false","10947","false","0","false",,"10247.262","10247.262","0","false","true",
"C","A","20210101","2021","52","2021","620","PRT","Portugal","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","297.43","false","8","kg","297.43","false","297.43","false","0","false",,"464.817","464.817","0","false","true",
"C","A","20210101","2021","52","2021","643","RUS","Russian Federation","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46.35","false","8","kg","46.35","false","46.35","false","0","false","0","118.23","118.23","0","true","false",
"C","A","20210101","2021","52","2021","604","PER","Peru","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","190430","Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.22","false","8","kg","5.22","false","5.22","false","0","false","0","18.6","18.6","0","true","false",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","176","false","8","kg","176","false","176","false","0","false","0","2005.222","2005.222","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18962","false","8","kg","18962","false","18962","false","0","false","0","146202.153","146202.153","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","341","false","8","kg","341","false","341","false","0","false","0","1754.569","1754.569","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50665","false","8","kg","50665","false","50665","false","0","false","0","159415.132","159415.132","0","false","true",
"C","A","20210101","2021","52","2021","490","S19","Other Asia, nes","X","Export","585","PLW","Palau","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","948.008","true","-1","N/A","0","false","948.008","true","0","false","0","6731.816","6731.816","6","false","true",
"C","A","20210101","2021","52","2021","508","MOZ","Mozambique","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false",,"198.47","198.47","0","false","true",
"C","A","20210101","2021","52","2021","516","NAM","Namibia","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38.6","false","8","kg","38.6","false","38.6","false","0","false",,"410.072","410.072","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38018","false","8","kg","38018","false","38018","false","0","false","0","378495.823","378495.823","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2400","false","8","kg","2400","false","2400","false","0","false","0","10184.577","10184.577","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","226","false","8","kg","226","false","226","false","0","false","0","1601.43","1601.43","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3830","false","8","kg","3830","false","3830","false","0","false","0","25915.023","25915.023","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14631","false","8","kg","14631","false","14631","false","0","false","0","168415.124","168415.124","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","629796","false","8","kg","629796","false","629796","false","0","false","0","2360786.324","2360786.324","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","674","SMR","San Marino","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90","false","8","kg","90","false","90","false","0","false","0","4649.352","4649.352","0","false","true",
"C","A","20210101","2021","52","2021","528","NLD","Netherlands","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","690","false","8","kg","690","false","690","false","0","false","0","3192.216","3192.216","0","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65830.559","true","-1","N/A","0","false","65830.559","true","39828","false",,"253122.789","253122.789","6","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","574","NFK","Norfolk Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11021.119","true","-1","N/A","0","false","11021.119","true","11880","false",,"54869.854","54869.854","6","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","417.735","true","-1","N/A","0","false","417.735","true","464","false",,"2609.987","2609.987","6","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1613.985","true","-1","N/A","0","false","1613.985","true","987","false",,"6952.893","6952.893","6","false","true",
"C","A","20210101","2021","52","2021","554","NZL","New Zealand","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23698.42","true","-1","N/A","0","false","23698.42","true","14349","false",,"78687.226","78687.226","6","false","true",
